Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
 [169] sem::post()           [363] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable() [386] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_List_impl::_List_impl()
 [111] sem::wait()           [364] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable() [387] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_List_impl::~_List_impl()
 [245] sem::sem()            [103] std::_Head_base<0ul, void (*)(threadpool<Http>*), false>::_M_head(std::_Head_base<0ul, void (*)(threadpool<Http>*), false>&) [211] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_dec_size(unsigned long)
 [329] sem::sem(int)         [139] std::_Head_base<0ul, void (*)(threadpool<Http>*), false>::_Head_base(void (* const&)(threadpool<Http>*)) [127] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_get_node()
 [220] sem::~sem()           [140] std::_Head_base<0ul, void (*)(threadpool<Http>*), false>::_Head_base<void (*)(threadpool<Http>*)>(void (*&&)(threadpool<Http>*)) [128] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_inc_size(unsigned long)
  [13] Http::process_read()   [94] std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [129] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_put_node(std::_List_node<st_mysql*>*)
 [221] Http::process_write(HTTP_CODE) [141] std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [300] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_set_size(unsigned long)
 [199] Http::init(int)       [208] std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>::_M_head(std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>&) [74] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_get_Node_allocator()
 [194] Http::init()          [209] std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>::_Head_base(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [301] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_init()
 [330] Http::write()          [95] std::_Head_base<1ul, threadpool<Http>*, false>::_M_head(std::_Head_base<1ul, threadpool<Http>*, false>&) [302] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_clear()
  [14] Http::process()        [96] std::_Head_base<1ul, threadpool<Http>*, false>::_Head_base<threadpool<Http>*>(threadpool<Http>*&&) [388] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_List_base()
 [331] Http::initmysql(Sql_pool*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Myepoll*) [142] std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [389] std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::~_List_base()
   [5] Http::read_once()     [176] std::_List_node<Http*>::_M_valptr() [303] std::_List_node<Http*>* std::__cxx11::list<Http*, std::allocator<Http*> >::_M_create_node<Http* const&>(Http* const&)
  [38] Http::Http()           [64] std::_List_node<st_mysql*>::_M_valptr() [304] std::__cxx11::list<Http*, std::allocator<Http*> >::end()
   [2] Http::~Http()          [72] std::_List_node<unsigned long>::_M_valptr() [212] std::__cxx11::list<Http*, std::allocator<Http*> >::begin()
 [332] Myepoll::get_events() [365] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__pair_get<0ul>::__get<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [238] std::__cxx11::list<Http*, std::allocator<Http*> >::front()
 [170] Myepoll::setnonblocking(int) [143] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [305] std::__cxx11::list<Http*, std::allocator<Http*> >::_M_erase(std::_List_iterator<Http*>)
 [183] Myepoll::wait()       [187] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [306] void std::__cxx11::list<Http*, std::allocator<Http*> >::_M_insert<Http* const&>(std::_List_iterator<Http*>, Http* const&)
 [184] Myepoll::addfd(int, bool) [104] std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_M_head(std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>&) [307] std::__cxx11::list<Http*, std::allocator<Http*> >::pop_front()
 [195] Myepoll::modfd(int, int) [144] std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_M_tail(std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>&) [308] std::__cxx11::list<Http*, std::allocator<Http*> >::push_back(Http* const&)
 [246] Myepoll::removefd(int) [145] std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_Tuple_impl(std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>&&) [390] std::__cxx11::list<Http*, std::allocator<Http*> >::list()
 [333] Myepoll::Myepoll()    [146] std::_Tuple_impl<0ul, void (*)(threadpool<Http>*), threadpool<Http>*>::_Tuple_impl<void (&)(threadpool<Http>*), threadpool<Http>*, void>(void (&)(threadpool<Http>*), threadpool<Http>*&&) [391] std::__cxx11::list<Http*, std::allocator<Http*> >::~list()
 [334] Myepoll::~Myepoll()    [97] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [130] std::_List_node<st_mysql*>* std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::_M_create_node<st_mysql* const&>(st_mysql* const&)
 [200] Sql_pool::get_one()   [147] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [88] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::end()
 [201] Sql_pool::push_one(st_mysql*) [210] std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&) [138] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::begin()
 [335] Sql_pool::Sql_pool(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [278] std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&) [392] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::clear()
 [336] Sql_pool::~Sql_pool() [279] std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [213] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::front()
  [81] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [98] std::_Tuple_impl<1ul, threadpool<Http>*>::_M_head(std::_Tuple_impl<1ul, threadpool<Http>*>&) [214] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::_M_erase(std::_List_iterator<st_mysql*>)
  [82] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [148] std::_Tuple_impl<1ul, threadpool<Http>*>::_Tuple_impl(std::_Tuple_impl<1ul, threadpool<Http>*>&&) [131] void std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::_M_insert<st_mysql* const&>(std::_List_iterator<st_mysql*>, st_mysql* const&)
  [75] void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [149] std::_Tuple_impl<1ul, threadpool<Http>*>::_Tuple_impl<threadpool<Http>*>(threadpool<Http>*&&) [215] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::pop_front()
 [185] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [150] std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [132] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::push_back(st_mysql* const&)
  [33] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [25] void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [393] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::list()
  [29] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [366] void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [394] std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::~list()
 [247] __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >::deallocate(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*, unsigned long) [84] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [309] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Hash_node()
